ep	step	cls	conf	meas	truth
K-099	52	INJ	715	6001	FALSE
K-099	53	INJ	716	6002	FALSE
K-099	54	INJ	715	6000	FALSE
K-099	55	INJ	716	6001	FALSE
K-099	56	INJ	715	6002	FALSE
K-099	57	INJ	716	6000	FALSE
K-099	58	INJ	715	6001	FALSE
K-099	59	INJ	716	6002	FALSE
K-099	60	INJ	715	6000	FALSE
K-099	61	INJ	716	6001	FALSE
K-099	62	INJ	715	6002	FALSE
K-099	63	INJ	716	6000	FALSE
K-099	64	INJ	715	6001	FALSE
K-099	65	INJ	716	6002	FALSE
K-099	66	INJ	715	6000	FALSE
K-099	67	INJ	716	6001	FALSE
K-099	68	INJ	715	6002	FALSE
K-099	69	INJ	716	6000	FALSE
K-100	0	INJ	715	6000	FALSE
K-100	1	INJ	716	6001	FALSE
K-100	2	INJ	715	6002	FALSE
K-100	3	INJ	716	6000	FALSE
K-100	4	INJ	715	6001	FALSE
K-100	5	INJ	716	6002	FALSE
K-100	6	INJ	715	6000	FALSE
K-100	7	INJ	716	6001	FALSE
K-100	8	INJ	715	6002	FALSE
K-100	9	INJ	716	6000	FALSE
K-100	10	INJ	715	6001	FALSE
K-100	11	INJ	716	6002	FALSE
K-100	12	INJ	715	6000	FALSE
K-100	13	INJ	716	6001	FALSE
K-100	14	INJ	715	6002	FALSE
K-100	15	INJ	716	6000	FALSE
K-100	16	INJ	715	6001	FALSE
K-100	17	INJ	716	6002	FALSE
K-100	18	INJ	715	6000	FALSE
K-100	19	INJ	716	6001	FALSE
K-100	20	INJ	715	6002	FALSE
K-100	21	INJ	716	6000	FALSE
K-100	22	INJ	715	6001	FALSE
K-100	23	INJ	716	6002	FALSE
K-100	24	INJ	715	6000	FALSE
K-100	25	INJ	716	6001	FALSE
K-100	26	INJ	715	6002	FALSE
K-100	27	INJ	716	6000	FALSE
K-100	28	INJ	715	6001	FALSE
K-100	29	INJ	716	6002	FALSE
K-100	30	INJ	715	6000	FALSE
K-100	31	INJ	716	6001	FALSE
K-100	32	INJ	715	6002	FALSE
K-100	33	INJ	716	6000	FALSE
K-100	34	INJ	715	6001	FALSE
K-100	35	INJ	716	6002	FALSE
K-100	36	INJ	715	6000	FALSE
K-100	37	INJ	716	6001	FALSE
K-100	38	INJ	715	6002	FALSE
K-100	39	INJ	716	6000	FALSE
K-100	40	INJ	715	6001	FALSE
K-100	41	INJ	716	6002	FALSE
K-100	42	INJ	715	6000	FALSE
K-100	43	INJ	716	6001	FALSE
K-100	44	INJ	715	6002	FALSE
K-100	45	INJ	716	6000	FALSE
K-100	46	INJ	715	6001	FALSE
K-100	47	INJ	716	6002	FALSE
K-100	48	INJ	715	6000	FALSE
K-100	49	INJ	716	6001	FALSE
K-100	50	INJ	715	6002	FALSE
K-100	51	INJ	716	6000	FALSE
K-100	52	INJ	715	6001	FALSE
K-100	53	INJ	716	6002	FALSE
K-100	54	INJ	715	6000	FALSE
K-100	55	INJ	716	6001	FALSE
K-100	56	INJ	715	6002	FALSE
K-100	57	INJ	716	6000	FALSE
K-100	58	INJ	715	6001	FALSE
K-100	59	INJ	716	6002	FALSE
K-100	60	INJ	715	6000	FALSE
K-100	61	INJ	716	6001	FALSE
K-100	62	INJ	715	6002	FALSE
K-100	63	INJ	716	6000	FALSE
K-100	64	INJ	715	6001	FALSE
K-100	65	INJ	716	6002	FALSE
K-100	66	INJ	715	6000	FALSE
K-100	67	INJ	716	6001	FALSE
K-100	68	INJ	715	6002	FALSE
K-100	69	INJ	716	6000	FALSE
K-101	0	INJ	715	6000	FALSE
K-101	1	INJ	716	6001	FALSE
K-101	2	INJ	715	6002	FALSE
K-101	3	INJ	716	6000	FALSE
K-101	4	INJ	715	6001	FALSE
K-101	5	INJ	716	6002	FALSE
K-101	6	INJ	715	6000	FALSE
K-101	7	INJ	716	6001	FALSE
K-101	8	INJ	715	6002	FALSE
K-101	9	INJ	716	6000	FALSE
K-101	10	INJ	715	6001	FALSE
K-101	11	INJ	716	6002	FALSE
K-101	12	INJ	715	6000	FALSE
K-101	13	INJ	716	6001	FALSE
K-101	14	INJ	715	6002	FALSE
K-101	15	INJ	716	6000	FALSE
K-101	16	INJ	715	6001	FALSE
K-101	17	INJ	716	6002	FALSE
K-101	18	INJ	715	6000	FALSE
K-101	19	INJ	716	6001	FALSE
K-101	20	INJ	715	6002	FALSE
K-101	21	INJ	716	6000	FALSE
K-101	22	INJ	715	6001	FALSE
K-101	23	INJ	716	6002	FALSE
K-101	24	INJ	715	6000	FALSE
K-101	25	INJ	716	6001	FALSE
K-101	26	INJ	715	6002	FALSE
K-101	27	INJ	716	6000	FALSE
K-101	28	INJ	715	6001	FALSE
K-101	29	INJ	716	6002	FALSE
K-101	30	INJ	715	6000	FALSE
K-101	31	INJ	716	6001	FALSE
K-101	32	INJ	715	6002	FALSE
K-101	33	INJ	716	6000	FALSE
K-101	34	INJ	715	6001	FALSE
K-101	35	INJ	716	6002	FALSE
K-101	36	INJ	715	6000	FALSE
K-101	37	INJ	716	6001	FALSE
K-101	38	INJ	715	6002	FALSE
K-101	39	INJ	716	6000	FALSE
K-101	40	INJ	715	6001	FALSE
K-101	41	INJ	716	6002	FALSE
K-101	42	INJ	715	6000	FALSE
K-101	43	INJ	716	6001	FALSE
K-101	44	INJ	715	6002	FALSE
K-101	45	INJ	716	6000	FALSE
K-101	46	INJ	715	6001	FALSE
K-101	47	INJ	716	6002	FALSE
K-101	48	INJ	715	6000	FALSE
K-101	49	INJ	716	6001	FALSE
K-101	50	INJ	715	6002	FALSE
K-101	51	INJ	716	6000	FALSE
K-101	52	INJ	715	6001	FALSE
K-101	53	INJ	716	6002	FALSE
K-101	54	INJ	715	6000	FALSE
K-101	55	INJ	716	6001	FALSE
K-101	56	INJ	715	6002	FALSE
K-101	57	INJ	716	6000	FALSE
K-101	58	INJ	715	6001	FALSE
K-101	59	INJ	716	6002	FALSE
K-101	60	INJ	715	6000	FALSE
K-101	61	INJ	716	6001	FALSE
K-101	62	INJ	715	6002	FALSE
K-101	63	INJ	716	6000	FALSE
K-101	64	INJ	715	6001	FALSE
K-101	65	INJ	716	6002	FALSE
K-101	66	INJ	715	6000	FALSE
K-101	67	INJ	716	6001	FALSE
K-101	68	INJ	715	6002	FALSE
K-101	69	INJ	716	6000	FALSE
K-102	0	INJ	715	6000	FALSE
K-102	1	INJ	716	6001	FALSE
K-102	2	INJ	715	6002	FALSE
K-102	3	INJ	716	6000	FALSE
K-102	4	INJ	715	6001	FALSE
K-102	5	INJ	716	6002	FALSE
K-102	6	INJ	715	6000	FALSE
K-102	7	INJ	716	6001	FALSE
K-102	8	INJ	715	6002	FALSE
K-102	9	INJ	716	6000	FALSE
K-102	10	INJ	715	6001	FALSE
K-102	11	INJ	716	6002	FALSE
K-102	12	INJ	715	6000	FALSE
K-102	13	INJ	716	6001	FALSE
K-102	14	INJ	715	6002	FALSE
K-102	15	INJ	716	6000	FALSE
K-102	16	INJ	715	6001	FALSE
K-102	17	INJ	716	6002	FALSE
K-102	18	INJ	715	6000	FALSE
K-102	19	INJ	716	6001	FALSE
K-102	20	INJ	715	6002	FALSE
K-102	21	INJ	716	6000	FALSE
K-102	22	INJ	715	6001	FALSE
K-102	23	INJ	716	6002	FALSE
K-102	24	INJ	715	6000	FALSE
K-102	25	INJ	716	6001	FALSE
K-102	26	INJ	715	6002	FALSE
K-102	27	INJ	716	6000	FALSE
K-102	28	INJ	715	6001	FALSE
K-102	29	INJ	716	6002	FALSE
K-102	30	INJ	715	6000	FALSE
K-102	31	INJ	716	6001	FALSE
K-102	32	INJ	715	6002	FALSE
K-102	33	INJ	716	6000	FALSE
K-102	34	INJ	715	6001	FALSE
K-102	35	INJ	716	6002	FALSE
K-102	36	INJ	715	6000	FALSE
K-102	37	INJ	716	6001	FALSE
K-102	38	INJ	715	6002	FALSE
K-102	39	INJ	716	6000	FALSE
K-102	40	INJ	715	6001	FALSE
K-102	41	INJ	716	6002	FALSE
K-102	42	INJ	715	6000	FALSE
K-102	43	INJ	716	6001	FALSE
K-102	44	INJ	715	6002	FALSE
K-102	45	INJ	716	6000	FALSE
K-102	46	INJ	715	6001	FALSE
K-102	47	INJ	716	6002	FALSE
K-102	48	INJ	715	6000	FALSE
K-102	49	INJ	716	6001	FALSE
K-102	50	INJ	715	6002	FALSE
K-102	51	INJ	716	6000	FALSE
K-102	52	INJ	715	6001	FALSE
K-102	53	INJ	716	6002	FALSE
K-102	54	INJ	715	6000	FALSE
K-102	55	INJ	716	6001	FALSE
K-102	56	INJ	715	6002	FALSE
K-102	57	INJ	716	6000	FALSE
K-102	58	INJ	715	6001	FALSE
K-102	59	INJ	716	6002	FALSE
K-102	60	INJ	715	6000	FALSE
K-102	61	INJ	716	6001	FALSE
K-102	62	INJ	715	6002	FALSE
K-102	63	INJ	716	6000	FALSE
K-102	64	INJ	715	6001	FALSE
K-102	65	INJ	716	6002	FALSE
K-102	66	INJ	715	6000	FALSE
K-102	67	INJ	716	6001	FALSE
K-102	68	INJ	715	6002	FALSE
K-102	69	INJ	716	6000	FALSE
K-103	0	INJ	715	6000	FALSE
K-103	1	INJ	716	6001	FALSE
K-103	2	INJ	715	6002	FALSE
K-103	3	INJ	716	6000	FALSE
K-103	4	INJ	715	6001	FALSE
K-103	5	INJ	716	6002	FALSE
K-103	6	INJ	715	6000	FALSE
K-103	7	INJ	716	6001	FALSE
K-103	8	INJ	715	6002	FALSE
K-103	9	INJ	716	6000	FALSE
K-103	10	INJ	715	6001	FALSE
K-103	11	INJ	716	6002	FALSE
K-103	12	INJ	715	6000	FALSE
K-103	13	INJ	716	6001	FALSE
K-103	14	INJ	715	6002	FALSE
K-103	15	INJ	716	6000	FALSE
K-103	16	INJ	715	6001	FALSE
K-103	17	INJ	716	6002	FALSE
K-103	18	INJ	715	6000	FALSE
K-103	19	INJ	716	6001	FALSE
K-103	20	INJ	715	6002	FALSE
K-103	21	INJ	716	6000	FALSE
K-103	22	INJ	715	6001	FALSE
K-103	23	INJ	716	6002	FALSE
K-103	24	INJ	715	6000	FALSE
K-103	25	INJ	716	6001	FALSE
K-103	26	INJ	715	6002	FALSE
K-103	27	INJ	716	6000	FALSE
K-103	28	INJ	715	6001	FALSE
K-103	29	INJ	716	6002	FALSE
K-103	30	INJ	715	6000	FALSE
K-103	31	INJ	716	6001	FALSE
K-103	32	INJ	715	6002	FALSE
K-103	33	INJ	716	6000	FALSE
K-103	34	INJ	715	6001	FALSE
K-103	35	INJ	716	6002	FALSE
K-103	36	INJ	715	6000	FALSE
K-103	37	INJ	716	6001	FALSE
K-103	38	INJ	715	6002	FALSE
K-103	39	INJ	716	6000	FALSE
K-103	40	INJ	715	6001	FALSE
K-103	41	INJ	716	6002	FALSE
K-103	42	INJ	715	6000	FALSE
K-103	43	INJ	716	6001	FALSE
K-103	44	INJ	715	6002	FALSE
K-103	45	INJ	716	6000	FALSE
K-103	46	INJ	715	6001	FALSE
K-103	47	INJ	716	6002	FALSE
K-103	48	INJ	715	6000	FALSE
K-103	49	INJ	716	6001	FALSE
K-103	50	INJ	715	6002	FALSE
K-103	51	INJ	716	6000	FALSE
K-103	52	INJ	715	6001	FALSE
K-103	53	INJ	716	6002	FALSE
K-103	54	INJ	715	6000	FALSE
K-103	55	INJ	716	6001	FALSE
K-103	56	INJ	715	6002	FALSE
K-103	57	INJ	716	6000	FALSE
K-103	58	INJ	715	6001	FALSE
K-103	59	INJ	716	6002	FALSE
K-103	60	INJ	715	6000	FALSE
K-103	61	INJ	716	6001	FALSE
K-103	62	INJ	715	6002	FALSE
K-103	63	INJ	716	6000	FALSE
K-103	64	INJ	715	6001	FALSE
K-103	65	INJ	716	6002	FALSE
K-103	66	INJ	715	6000	FALSE
K-103	67	INJ	716	6001	FALSE
K-103	68	INJ	715	6002	FALSE
K-103	69	INJ	716	6000	FALSE
K-104	0	INJ	715	6000	FALSE
K-104	1	INJ	716	6001	FALSE
K-104	2	INJ	715	6002	FALSE
K-104	3	INJ	716	6000	FALSE
K-104	4	INJ	715	6001	FALSE
K-104	5	INJ	716	6002	FALSE
K-104	6	INJ	715	6000	FALSE
K-104	7	INJ	716	6001	FALSE
K-104	8	INJ	715	6002	FALSE
K-104	9	INJ	716	6000	FALSE
K-104	10	INJ	715	6001	FALSE
K-104	11	INJ	716	6002	FALSE
K-104	12	INJ	715	6000	FALSE
K-104	13	INJ	716	6001	FALSE
K-104	14	INJ	715	6002	FALSE
K-104	15	INJ	716	6000	FALSE
K-104	16	INJ	715	6001	FALSE
K-104	17	INJ	716	6002	FALSE
K-104	18	INJ	715	6000	FALSE
K-104	19	INJ	716	6001	FALSE
K-104	20	INJ	715	6002	FALSE
K-104	21	INJ	716	6000	FALSE
K-104	22	INJ	715	6001	FALSE
K-104	23	INJ	716	6002	FALSE
K-104	24	INJ	715	6000	FALSE
K-104	25	INJ	716	6001	FALSE
K-104	26	INJ	715	6002	FALSE
K-104	27	INJ	716	6000	FALSE
K-104	28	INJ	715	6001	FALSE
K-104	29	INJ	716	6002	FALSE
K-104	30	INJ	715	6000	FALSE
K-104	31	INJ	716	6001	FALSE
K-104	32	INJ	715	6002	FALSE
K-104	33	INJ	716	6000	FALSE
K-104	34	INJ	715	6001	FALSE
K-104	35	INJ	716	6002	FALSE
K-104	36	INJ	715	6000	FALSE
K-104	37	INJ	716	6001	FALSE
K-104	38	INJ	715	6002	FALSE
K-104	39	INJ	716	6000	FALSE
K-104	40	INJ	715	6001	FALSE
K-104	41	INJ	716	6002	FALSE
K-104	42	INJ	715	6000	FALSE
K-104	43	INJ	716	6001	FALSE
K-104	44	INJ	715	6002	FALSE
K-104	45	INJ	716	6000	FALSE
K-104	46	INJ	715	6001	FALSE
K-104	47	INJ	716	6002	FALSE
K-104	48	INJ	715	6000	FALSE
K-104	49	INJ	716	6001	FALSE
K-104	50	INJ	715	6002	FALSE
K-104	51	INJ	716	6000	FALSE
K-104	52	INJ	715	6001	FALSE
K-104	53	INJ	716	6002	FALSE
K-104	54	INJ	715	6000	FALSE
K-104	55	INJ	716	6001	FALSE
K-104	56	INJ	715	6002	FALSE
K-104	57	INJ	716	6000	FALSE
K-104	58	INJ	715	6001	FALSE
K-104	59	INJ	716	6002	FALSE
K-104	60	INJ	715	6000	FALSE
K-104	61	INJ	716	6001	FALSE
K-104	62	INJ	715	6002	FALSE
K-104	63	INJ	716	6000	FALSE
K-104	64	INJ	715	6001	FALSE
K-104	65	INJ	716	6002	FALSE
K-104	66	INJ	715	6000	FALSE
K-104	67	INJ	716	6001	FALSE
K-104	68	INJ	715	6002	FALSE
K-104	69	INJ	716	6000	FALSE
K-105	0	INJ	715	6000	FALSE
K-105	1	INJ	716	6001	FALSE
K-105	2	INJ	715	6002	FALSE
K-105	3	INJ	716	6000	FALSE
K-105	4	INJ	715	6001	FALSE
K-105	5	INJ	716	6002	FALSE
K-105	6	INJ	715	6000	FALSE
K-105	7	INJ	716	6001	FALSE
K-105	8	INJ	715	6002	FALSE
K-105	9	INJ	716	6000	FALSE
K-105	10	INJ	715	6001	FALSE
K-105	11	INJ	716	6002	FALSE
K-105	12	INJ	715	6000	FALSE
K-105	13	INJ	716	6001	FALSE
K-105	14	INJ	715	6002	FALSE
K-105	15	INJ	716	6000	FALSE
K-105	16	INJ	715	6001	FALSE
K-105	17	INJ	716	6002	FALSE
K-105	18	INJ	715	6000	FALSE
K-105	19	INJ	716	6001	FALSE
K-105	20	INJ	715	6002	FALSE
K-105	21	INJ	716	6000	FALSE
K-105	22	INJ	715	6001	FALSE
K-105	23	INJ	716	6002	FALSE
K-105	24	INJ	715	6000	FALSE
K-105	25	INJ	716	6001	FALSE
K-105	26	INJ	715	6002	FALSE
K-105	27	INJ	716	6000	FALSE
K-105	28	INJ	715	6001	FALSE
K-105	29	INJ	716	6002	FALSE
K-105	30	INJ	715	6000	FALSE
K-105	31	INJ	716	6001	FALSE
K-105	32	INJ	715	6002	FALSE
K-105	33	INJ	716	6000	FALSE
K-105	34	INJ	715	6001	FALSE
K-105	35	INJ	716	6002	FALSE
K-105	36	INJ	715	6000	FALSE
K-105	37	INJ	716	6001	FALSE
K-105	38	INJ	715	6002	FALSE
K-105	39	INJ	716	6000	FALSE
K-105	40	INJ	715	6001	FALSE
K-105	41	INJ	716	6002	FALSE
K-105	42	INJ	715	6000	FALSE
K-105	43	INJ	716	6001	FALSE
K-105	44	INJ	715	6002	FALSE
K-105	45	INJ	716	6000	FALSE
K-105	46	INJ	715	6001	FALSE
K-105	47	INJ	716	6002	FALSE
K-105	48	INJ	715	6000	FALSE
K-105	49	INJ	716	6001	FALSE
K-105	50	INJ	715	6002	FALSE
K-105	51	INJ	716	6000	FALSE
K-105	52	INJ	715	6001	FALSE
K-105	53	INJ	716	6002	FALSE
K-105	54	INJ	715	6000	FALSE
K-105	55	INJ	716	6001	FALSE
K-105	56	INJ	715	6002	FALSE
K-105	57	INJ	716	6000	FALSE
K-105	58	INJ	715	6001	FALSE
K-105	59	INJ	716	6002	FALSE
K-105	60	INJ	715	6000	FALSE
K-105	61	INJ	716	6001	FALSE
K-105	62	INJ	715	6002	FALSE
K-105	63	INJ	716	6000	FALSE
K-105	64	INJ	715	6001	FALSE
K-105	65	INJ	716	6002	FALSE
K-105	66	INJ	715	6000	FALSE
K-105	67	INJ	716	6001	FALSE
K-105	68	INJ	715	6002	FALSE
K-105	69	INJ	716	6000	FALSE
K-106	0	INJ	715	6000	FALSE
K-106	1	INJ	716	6001	FALSE
K-106	2	INJ	715	6002	FALSE
K-106	3	INJ	716	6000	FALSE
K-106	4	INJ	715	6001	FALSE
K-106	5	INJ	716	6002	FALSE
K-106	6	INJ	715	6000	FALSE
K-106	7	INJ	716	6001	FALSE
K-106	8	INJ	715	6002	FALSE
K-106	9	INJ	716	6000	FALSE
K-106	10	INJ	715	6001	FALSE
K-106	11	INJ	716	6002	FALSE
K-106	12	INJ	715	6000	FALSE
K-106	13	INJ	716	6001	FALSE
K-106	14	INJ	715	6002	FALSE
K-106	15	INJ	716	6000	FALSE
K-106	16	INJ	715	6001	FALSE
K-106	17	INJ	716	6002	FALSE
K-106	18	INJ	715	6000	FALSE
K-106	19	INJ	716	6001	FALSE
K-106	20	INJ	715	6002	FALSE
K-106	21	INJ	716	6000	FALSE
K-106	22	INJ	715	6001	FALSE
K-106	23	INJ	716	6002	FALSE
K-106	24	INJ	715	6000	FALSE
K-106	25	INJ	716	6001	FALSE
K-106	26	INJ	715	6002	FALSE
K-106	27	INJ	716	6000	FALSE
K-106	28	INJ	715	6001	FALSE
K-106	29	INJ	716	6002	FALSE
K-106	30	INJ	715	6000	FALSE
K-106	31	INJ	716	6001	FALSE
K-106	32	INJ	715	6002	FALSE
K-106	33	INJ	716	6000	FALSE
K-106	34	INJ	715	6001	FALSE
K-106	35	INJ	716	6002	FALSE
K-106	36	INJ	715	6000	FALSE
K-106	37	INJ	716	6001	FALSE
K-106	38	INJ	715	6002	FALSE
K-106	39	INJ	716	6000	FALSE
K-106	40	INJ	715	6001	FALSE
K-106	41	INJ	716	6002	FALSE
K-106	42	INJ	715	6000	FALSE
K-106	43	INJ	716	6001	FALSE
K-106	44	INJ	715	6002	FALSE
K-106	45	INJ	716	6000	FALSE
K-106	46	INJ	715	6001	FALSE
K-106	47	INJ	716	6002	FALSE
K-106	48	INJ	715	6000	FALSE
K-106	49	INJ	716	6001	FALSE
K-106	50	INJ	715	6002	FALSE
K-106	51	INJ	716	6000	FALSE
K-106	52	INJ	715	6001	FALSE
K-106	53	INJ	716	6002	FALSE
K-106	54	INJ	715	6000	FALSE
K-106	55	INJ	716	6001	FALSE
K-106	56	INJ	715	6002	FALSE
K-106	57	INJ	716	6000	FALSE
K-106	58	INJ	715	6001	FALSE
K-106	59	INJ	716	6002	FALSE
K-106	60	INJ	715	6000	FALSE
K-106	61	INJ	716	6001	FALSE
K-106	62	INJ	715	6002	FALSE
K-106	63	INJ	716	6000	FALSE
K-106	64	INJ	715	6001	FALSE
K-106	65	INJ	716	6002	FALSE
K-106	66	INJ	715	6000	FALSE
K-106	67	INJ	716	6001	FALSE
K-106	68	INJ	715	6002	FALSE
K-106	69	INJ	716	6000	FALSE
K-107	0	INJ	715	6000	FALSE
K-107	1	INJ	716	6001	FALSE
K-107	2	INJ	715	6002	FALSE
K-107	3	INJ	716	6000	FALSE
K-107	4	INJ	715	6001	FALSE
K-107	5	INJ	716	6002	FALSE
K-107	6	INJ	715	6000	FALSE
K-107	7	INJ	716	6001	FALSE
K-107	8	INJ	715	6002	FALSE
K-107	9	INJ	716	6000	FALSE
K-107	10	INJ	715	6001	FALSE
K-107	11	INJ	716	6002	FALSE
K-107	12	INJ	715	6000	FALSE
K-107	13	INJ	716	6001	FALSE
K-107	14	INJ	715	6002	FALSE
K-107	15	INJ	716	6000	FALSE
K-107	16	INJ	715	6001	FALSE
K-107	17	INJ	716	6002	FALSE
K-107	18	INJ	715	6000	FALSE
K-107	19	INJ	716	6001	FALSE
K-107	20	INJ	715	6002	FALSE
K-107	21	INJ	716	6000	FALSE
K-107	22	INJ	715	6001	FALSE
K-107	23	INJ	716	6002	FALSE
K-107	24	INJ	715	6000	FALSE
K-107	25	INJ	716	6001	FALSE
K-107	26	INJ	715	6002	FALSE
K-107	27	INJ	716	6000	FALSE
K-107	28	INJ	715	6001	FALSE
K-107	29	INJ	716	6002	FALSE
K-107	30	INJ	715	6000	FALSE
K-107	31	INJ	716	6001	FALSE
K-107	32	INJ	715	6002	FALSE
K-107	33	INJ	716	6000	FALSE
K-107	34	INJ	715	6001	FALSE
K-107	35	INJ	716	6002	FALSE
K-107	36	INJ	715	6000	FALSE
K-107	37	INJ	716	6001	FALSE
K-107	38	INJ	715	6002	FALSE
K-107	39	INJ	716	6000	FALSE
K-107	40	INJ	715	6001	FALSE
K-107	41	INJ	716	6002	FALSE
K-107	42	INJ	715	6000	FALSE
K-107	43	INJ	716	6001	FALSE
K-107	44	INJ	715	6002	FALSE
K-107	45	INJ	716	6000	FALSE
K-107	46	INJ	715	6001	FALSE
K-107	47	INJ	716	6002	FALSE
K-107	48	INJ	715	6000	FALSE
K-107	49	INJ	716	6001	FALSE
K-107	50	INJ	715	6002	FALSE
K-107	51	INJ	716	6000	FALSE
K-107	52	INJ	715	6001	FALSE
K-107	53	INJ	716	6002	FALSE
K-107	54	INJ	715	6000	FALSE
K-107	55	INJ	716	6001	FALSE
K-107	56	INJ	715	6002	FALSE
K-107	57	INJ	716	6000	FALSE
K-107	58	INJ	715	6001	FALSE
K-107	59	INJ	716	6002	FALSE
K-107	60	INJ	715	6000	FALSE
K-107	61	INJ	716	6001	FALSE
K-107	62	INJ	715	6002	FALSE
K-107	63	INJ	716	6000	FALSE
K-107	64	INJ	715	6001	FALSE
K-107	65	INJ	716	6002	FALSE
K-107	66	INJ	715	6000	FALSE
K-107	67	INJ	716	6001	FALSE
K-107	68	INJ	715	6002	FALSE
K-107	69	INJ	716	6000	FALSE
K-108	0	INJ	715	6000	FALSE
K-108	1	INJ	716	6001	FALSE
K-108	2	INJ	715	6002	FALSE
K-108	3	INJ	716	6000	FALSE
K-108	4	INJ	715	6001	FALSE
K-108	5	INJ	716	6002	FALSE
K-108	6	INJ	715	6000	FALSE
K-108	7	INJ	716	6001	FALSE
K-108	8	INJ	715	6002	FALSE
K-108	9	INJ	716	6000	FALSE
K-108	10	INJ	715	6001	FALSE
K-108	11	INJ	716	6002	FALSE
K-108	12	INJ	715	6000	FALSE
K-108	13	INJ	716	6001	FALSE
K-108	14	INJ	715	6002	FALSE
K-108	15	INJ	716	6000	FALSE
K-108	16	INJ	715	6001	FALSE
K-108	17	INJ	716	6002	FALSE
K-108	18	INJ	715	6000	FALSE
K-108	19	INJ	716	6001	FALSE
K-108	20	INJ	715	6002	FALSE
K-108	21	INJ	716	6000	FALSE
K-108	22	INJ	715	6001	FALSE
K-108	23	INJ	716	6002	FALSE
K-108	24	INJ	715	6000	FALSE
K-108	25	INJ	716	6001	FALSE
K-108	26	INJ	715	6002	FALSE
K-108	27	INJ	716	6000	FALSE
K-108	28	INJ	715	6001	FALSE
K-108	29	INJ	716	6002	FALSE
K-108	30	INJ	715	6000	FALSE
K-108	31	INJ	716	6001	FALSE
K-108	32	INJ	715	6002	FALSE
K-108	33	INJ	716	6000	FALSE
K-108	34	INJ	715	6001	FALSE
K-108	35	INJ	716	6002	FALSE
K-108	36	INJ	715	6000	FALSE
K-108	37	INJ	716	6001	FALSE
K-108	38	INJ	715	6002	FALSE
K-108	39	INJ	716	6000	FALSE
K-108	40	INJ	715	6001	FALSE
K-108	41	INJ	716	6002	FALSE
K-108	42	INJ	715	6000	FALSE
K-108	43	INJ	716	6001	FALSE
K-108	44	INJ	715	6002	FALSE
K-108	45	INJ	716	6000	FALSE
K-108	46	INJ	715	6001	FALSE
K-108	47	INJ	716	6002	FALSE
K-108	48	INJ	715	6000	FALSE
K-108	49	INJ	716	6001	FALSE
K-108	50	INJ	715	6002	FALSE
K-108	51	INJ	716	6000	FALSE
K-108	52	INJ	715	6001	FALSE
K-108	53	INJ	716	6002	FALSE
K-108	54	INJ	715	6000	FALSE
K-108	55	INJ	716	6001	FALSE
K-108	56	INJ	715	6002	FALSE
K-108	57	INJ	716	6000	FALSE
K-108	58	INJ	715	6001	FALSE
K-108	59	INJ	716	6002	FALSE
K-108	60	INJ	715	6000	FALSE
K-108	61	INJ	716	6001	FALSE
K-108	62	INJ	715	6002	FALSE
K-108	63	INJ	716	6000	FALSE
K-108	64	INJ	715	6001	FALSE
K-108	65	INJ	716	6002	FALSE
K-108	66	INJ	715	6000	FALSE
K-108	67	INJ	716	6001	FALSE
K-108	68	INJ	715	6002	FALSE
K-108	69	INJ	716	6000	FALSE
K-109	0	INJ	715	6000	FALSE
K-109	1	INJ	716	6001	FALSE
K-109	2	INJ	715	6002	FALSE
K-109	3	INJ	716	6000	FALSE
K-109	4	INJ	715	6001	FALSE
K-109	5	INJ	716	6002	FALSE
K-109	6	INJ	715	6000	FALSE
K-109	7	INJ	716	6001	FALSE
K-109	8	INJ	715	6002	FALSE
K-109	9	INJ	716	6000	FALSE
K-109	10	INJ	715	6001	FALSE
K-109	11	INJ	716	6002	FALSE
K-109	12	INJ	715	6000	FALSE
K-109	13	INJ	716	6001	FALSE
K-109	14	INJ	715	6002	FALSE
K-109	15	INJ	716	6000	FALSE
K-109	16	INJ	715	6001	FALSE
K-109	17	INJ	716	6002	FALSE
K-109	18	INJ	715	6000	FALSE
K-109	19	INJ	716	6001	FALSE
K-109	20	INJ	715	6002	FALSE
K-109	21	INJ	716	6000	FALSE
K-109	22	INJ	715	6001	FALSE
K-109	23	INJ	716	6002	FALSE
K-109	24	INJ	715	6000	FALSE
K-109	25	INJ	716	6001	FALSE
K-109	26	INJ	715	6002	FALSE
K-109	27	INJ	716	6000	FALSE
K-109	28	INJ	715	6001	FALSE
K-109	29	INJ	716	6002	FALSE
K-109	30	INJ	715	6000	FALSE
K-109	31	INJ	716	6001	FALSE
K-109	32	INJ	715	6002	FALSE
K-109	33	INJ	716	6000	FALSE
K-109	34	INJ	715	6001	FALSE
K-109	35	INJ	716	6002	FALSE
K-109	36	INJ	715	6000	FALSE
K-109	37	INJ	716	6001	FALSE
K-109	38	INJ	715	6002	FALSE
K-109	39	INJ	716	6000	FALSE
K-109	40	INJ	715	6001	FALSE
K-109	41	INJ	716	6002	FALSE
K-109	42	INJ	715	6000	FALSE
K-109	43	INJ	716	6001	FALSE
K-109	44	INJ	715	6002	FALSE
K-109	45	INJ	716	6000	FALSE
K-109	46	INJ	715	6001	FALSE
K-109	47	INJ	716	6002	FALSE
K-109	48	INJ	715	6000	FALSE
K-109	49	INJ	716	6001	FALSE
K-109	50	INJ	715	6002	FALSE
